yaw,pitch,roll
-40.87185793,0.353464586,2.044029708
-41.10133201,0.414257972,1.754829462
-40.9633909,-0.018324313,1.581791488
-41.60896227,-0.184154821,1.586542412
-42.1909904,0.171741484,1.618253724
-42.18352226,0.791778775,1.848584533
-41.7625364,0.372175691,1.819148385
-41.48345393,-0.16721761,2.18620701
-41.1575585,-0.153628104,2.148382022
-41.21634861,0.349026595,2.027596439
-41.16344681,0.702173881,1.983095286
-41.03692778,0.3100015,2.145086425
-41.0839554,0.163607784,2.344948752
-41.6033348,0.215893768,2.16939647
-41.72334304,0.311596373,1.947513207
-41.49378505,0.281443184,1.886855459
-41.61914247,0.283190682,1.871063464
-41.60630935,0.493662873,1.918479747
-41.24995387,0.312786899,2.251829429
-41.16078027,0.813613605,2.13283124
-41.45624163,0.598673281,1.529680568
-41.91237703,0.044672148,1.343599527
-42.48546704,-0.095868405,1.642775434
-43.11281169,0.06361684,1.785157982
-43.58450645,0.367628814,1.721541506
-43.31591534,0.563538402,2.033901297
-42.69188182,0.688519895,2.151855065
-42.09591709,0.521402429,1.890392955
-41.44912706,0.35405118,2.039765211
-40.81800846,0.109871918,2.001199133
-40.57994932,-0.032302356,1.848614393
-40.70004967,0.186471003,1.934921191
-40.80966477,0.197169456,1.772652943
-41.38144528,-0.074436153,1.470573907
-42.01807598,-0.101669657,1.612113605
-42.65368708,-0.115333613,1.755424131
-43.28034374,-0.023577279,1.872741516
-43.83007473,0.243331972,2.04761635
-43.3620767,0.629579666,2.470799659
-42.72362945,0.667946723,2.436195941
-42.0810571,0.518651851,2.366509018
-41.46450451,0.478595006,2.119871231
-41.2228286,0.287437429,2.034220882
-41.78365493,-0.03226007,1.717357043
-42.43395722,-0.107857218,1.660977042
-42.6405114,0.298792663,1.99408135
-42.07457922,0.553731074,2.160715775
-41.49775105,0.273122461,2.041811391
-41.64231026,0.250522178,1.815239204
-41.60817059,0.424819554,1.909326386
-41.36183184,0.48793626,1.808880413
-40.74193997,0.249578086,1.843124114
-40.47586131,-0.008482428,1.731060785
-41.07229597,-0.235487859,1.47008755
-41.64231889,0.153154924,1.352679586
-42.13984472,0.526879715,1.600948405
-42.42271603,-0.045063042,2.008220073
-42.82105973,-0.216667262,2.073075602
-43.40650484,0.021665962,1.833834966
-44.00809637,0.321860876,1.900952755
-43.9575089,0.570077734,2.37386776
